path,ext,owner,text
C:/synthetic_data/doc_963.docx,.docx,alice,Synthetic content for document 963 of type .docx
C:/synthetic_data/doc_964.pdf,.pdf,alice,Synthetic content for document 964 of type .pdf
C:/synthetic_data/doc_965.pdf,.pdf,alice,Synthetic content for document 965 of type .pdf
C:/synthetic_data/doc_966.pdf,.pdf,bob,Synthetic content for document 966 of type .pdf
C:/synthetic_data/doc_967.pdf,.pdf,alice,Synthetic content for document 967 of type .pdf
C:/synthetic_data/doc_968.pdf,.pdf,carol,Synthetic content for document 968 of type .pdf
C:/synthetic_data/doc_969.docx,.docx,dave,Synthetic content for document 969 of type .docx
C:/synthetic_data/doc_970.docx,.docx,bob,Synthetic content for document 970 of type .docx
C:/synthetic_data/doc_971.pptx,.pptx,carol,Synthetic content for document 971 of type .pptx
C:/synthetic_data/doc_972.pptx,.pptx,bob,Synthetic content for document 972 of type .pptx
C:/synthetic_data/doc_973.docx,.docx,carol,Synthetic content for document 973 of type .docx
C:/synthetic_data/doc_974.docx,.docx,bob,Synthetic content for document 974 of type .docx
C:/synthetic_data/doc_975.pdf,.pdf,carol,Synthetic content for document 975 of type .pdf
C:/synthetic_data/doc_976.docx,.docx,bob,Synthetic content for document 976 of type .docx
C:/synthetic_data/doc_977.pdf,.pdf,bob,Synthetic content for document 977 of type .pdf
C:/synthetic_data/doc_978.docx,.docx,alice,Synthetic content for document 978 of type .docx
C:/synthetic_data/doc_979.pptx,.pptx,bob,Synthetic content for document 979 of type .pptx
C:/synthetic_data/doc_980.pdf,.pdf,dave,Synthetic content for document 980 of type .pdf
C:/synthetic_data/doc_981.docx,.docx,dave,Synthetic content for document 981 of type .docx
C:/synthetic_data/doc_982.pdf,.pdf,carol,Synthetic content for document 982 of type .pdf
C:/synthetic_data/doc_983.pdf,.pdf,bob,Synthetic content for document 983 of type .pdf
C:/synthetic_data/doc_984.pdf,.pdf,bob,Synthetic content for document 984 of type .pdf
C:/synthetic_data/doc_985.docx,.docx,alice,Synthetic content for document 985 of type .docx
C:/synthetic_data/doc_986.pdf,.pdf,bob,Synthetic content for document 986 of type .pdf
C:/synthetic_data/doc_987.pdf,.pdf,carol,Synthetic content for document 987 of type .pdf
C:/synthetic_data/doc_988.pdf,.pdf,dave,Synthetic content for document 988 of type .pdf
C:/synthetic_data/doc_989.docx,.docx,bob,Synthetic content for document 989 of type .docx
C:/synthetic_data/doc_990.docx,.docx,carol,Synthetic content for document 990 of type .docx
C:/synthetic_data/doc_991.pdf,.pdf,alice,Synthetic content for document 991 of type .pdf
C:/synthetic_data/doc_992.docx,.docx,alice,Synthetic content for document 992 of type .docx
C:/synthetic_data/doc_993.pdf,.pdf,bob,Synthetic content for document 993 of type .pdf
C:/synthetic_data/doc_994.pdf,.pdf,carol,Synthetic content for document 994 of type .pdf
C:/synthetic_data/doc_995.pdf,.pdf,alice,Synthetic content for document 995 of type .pdf
C:/synthetic_data/doc_996.docx,.docx,alice,Synthetic content for document 996 of type .docx
C:/synthetic_data/doc_997.pdf,.pdf,bob,Synthetic content for document 997 of type .pdf
C:/synthetic_data/doc_998.pptx,.pptx,carol,Synthetic content for document 998 of type .pptx
C:/synthetic_data/doc_999.docx,.docx,bob,Synthetic content for document 999 of type .docx
